player_id,player,team_id,season,gw_orig,exp_app_points,cs_points,concede_points,neg_points,pred_total_points
d952c211,Leif Davis,6a9323ee,2024-2025,28,1.8751801456099786,0,-0.0,-0.0,2
e9ccaee2,,6a9323ee,2024-2025,28,1.000008529844394,0,,,0
ecf6b0bd,,6a9323ee,2024-2025,28,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,28,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,28,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,29,1.7073645249118132,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
18d35e5e,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,29,1.7673757344258565,0,0.0,-0.0,2
2c5b7748,Kalvin Phillips,6a9323ee,2024-2025,29,1.8161526324743087,0,0.0,-1.0,1
357235b8,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
4738f6d8,Omari Hutchinson,6a9323ee,2024-2025,29,1.8445188115927111,0,0.0,-0.0,2
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,29,1.9414167636575455,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,29,1.6952023750444365,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,29,1.7569642263690632,0,0.0,-0.0,2
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,29,1.7321373347346052,0,0.0,-0.0,2
731a3c5d,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
74248150,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
871e27c5,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
886d3ff0,Jaden Philogene Bidace,6a9323ee,2024-2025,29,1.784847616610743,0,0.0,-0.0,2
918d896b,Jacob Greaves,6a9323ee,2024-2025,29,1.8926151066654073,0,-2.0,-0.0,0
997b2795,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,29,1.6725884700146398,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,29,1.9122452352176547,0,-2.0,-0.0,0
b95bc7ee,Luke Woolfenden,6a9323ee,2024-2025,29,1.846691473231489,0,-2.0,-0.0,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,29,1.9914864254669191,0,-2.0,-0.0,0
cc7d5791,,6a9323ee,2024-2025,29,1.000008529844394,0,0.0,,0
d952c211,Leif Davis,6a9323ee,2024-2025,29,1.881542885485724,0,-2.0,-0.0,0
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,29,1.2056537127281877,0,-2.0,-0.0,-1
ecf6b0bd,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,29,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,30,1.5688804485137888,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,30,1.4946170600739528,0,-0.0,-0.0,1
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,30,1.5688804485137888,0,0.0,-0.0,2
2c5b7748,Kalvin Phillips,6a9323ee,2024-2025,30,1.734691180080974,0,0.0,-0.0,2
357235b8,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
4738f6d8,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,30,1.9270705194874636,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,30,1.5691034526943537,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,30,1.6251960490276445,0,0.0,-0.0,2
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,30,1.528853445619295,0,0.0,-0.0,2
731a3c5d,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
74248150,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,30,1.604114081520576,0,-0.0,-0.0,2
886d3ff0,Jaden Philogene Bidace,6a9323ee,2024-2025,30,1.675514452678473,0,0.0,-1.0,1
918d896b,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
997b2795,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,30,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,30,1.5583306730647193,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,30,1.8103797056793156,0,-0.0,-0.0,2
b95bc7ee,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,30,1.9693312631398143,0,-0.0,-0.0,2
cc7d5791,Sam Morsy,6a9323ee,2024-2025,30,1.5089809024576133,0,0.0,-0.0,2
d952c211,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,30,1.5710475861423463,0,-0.0,-0.0,2
ecf6b0bd,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,30,1.000008529844394,0,,,0
fc32a283,Conor Townsend,6a9323ee,2024-2025,30,1.405039969328999,0,-0.0,-1.0,0
041c9c99,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
1473e59d,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,31,1.8567838151040315,0,-1.0,-0.0,1
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,31,1.7021595693227325,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
4738f6d8,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,31,1.9085340381755347,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,31,1.7060906316739106,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,31,1.7385503591062184,0,0.0,-1.0,1
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,31,1.6193476269968199,0,0.0,-0.0,2
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,31,1.1392418688967816,0,0.0,-0.0,1
74248150,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,31,1.9014330429606394,0,-1.0,-0.0,1
886d3ff0,Jaden Philogene Bidace,6a9323ee,2024-2025,31,1.8283706035620308,0,0.0,-0.0,2
918d896b,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
997b2795,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,31,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,31,1.6006216560103883,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,31,1.9109354345784026,0,-1.0,-0.0,1
b95bc7ee,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,31,1.9913305444317917,0,-1.0,-1.0,0
cc7d5791,Sam Morsy,6a9323ee,2024-2025,31,1.8645045254853072,0,0.0,-0.0,2
d952c211,Leif Davis,6a9323ee,2024-2025,31,1.8030001779000542,0,-1.0,-0.0,1
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,31,1.8062015726797966,0,-1.0,-0.0,1
ecf6b0bd,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,31,1.000008529844394,0,,,0
fc32a283,Conor Townsend,6a9323ee,2024-2025,31,1.8272463038980375,0,-1.0,-0.0,1
041c9c99,Jack Clarke,6a9323ee,2024-2025,32,1.6297584748121663,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,32,1.8547863409186582,0,-1.0,-0.0,1
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,32,1.7187189403378724,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
4738f6d8,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,32,1.9071147774910202,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,32,1.7186918191068987,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,32,1.7829318783007604,0,0.0,-0.0,2
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,32,1.654762481525576,0,0.0,-0.0,2
731a3c5d,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
74248150,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,32,1.893705602109577,0,-1.0,-0.0,1
886d3ff0,Jaden Philogene Bidace,6a9323ee,2024-2025,32,1.825180789490941,0,0.0,-0.0,2
918d896b,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
997b2795,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,32,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,32,1.6356967403630513,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,32,1.893497355911058,0,-1.0,-0.0,1
b95bc7ee,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,32,1.9809075912128349,0,-1.0,-1.0,0
cc7d5791,Sam Morsy,6a9323ee,2024-2025,32,1.82247495879761,0,0.0,-1.0,1
d952c211,Leif Davis,6a9323ee,2024-2025,32,1.893705602109577,0,-1.0,-0.0,1
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,32,1.8245607161239397,0,-1.0,-0.0,1
ecf6b0bd,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,32,1.000008529844394,0,,,0
fc32a283,Conor Townsend,6a9323ee,2024-2025,32,1.8374708470298347,0,-1.0,-0.0,1
041c9c99,Jack Clarke,6a9323ee,2024-2025,33,1.7245984050593794,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,33,1.856957883063472,0,-2.0,-0.0,0
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,33,1.6718802870462368,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
4738f6d8,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,33,1.9063371730995338,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,33,1.727733671834451,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,33,1.7878467907512663,0,0.0,-0.0,2
713c8e98,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,33,1.58804480766248,0,0.0,-0.0,2
74248150,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,33,1.8751416163447225,0,-2.0,-0.0,0
886d3ff0,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
918d896b,Jacob Greaves,6a9323ee,2024-2025,33,1.5473297461689774,0,-2.0,-0.0,0
997b2795,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,33,1.000008529844394,0,0.0,,0
9ec80fee,Massimo Luongo,6a9323ee,2024-2025,33,1.2249467086156534,0,0.0,-0.0,1
a37c1271,George Hirst,6a9323ee,2024-2025,33,1.637430465532974,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,33,1.8978395891815365,0,-2.0,-0.0,0
b95bc7ee,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,33,1.980281124173004,0,-2.0,-0.0,0
cc7d5791,Sam Morsy,6a9323ee,2024-2025,33,1.9198025290959404,0,0.0,-0.0,2
d952c211,Leif Davis,6a9323ee,2024-2025,33,1.8970890441200552,0,-2.0,-3.0,-3
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,33,1.8257259404342547,0,-2.0,-0.0,0
ecf6b0bd,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,33,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,34,1.723261437526764,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,34,1.865377143807116,0,-1.0,-5.0,-4
1ae48bb6,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
2c5b7748,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
4738f6d8,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,34,1.9084911215393148,0,0.0,-1.0,1
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,34,1.7264061778461552,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,34,1.7867264955338786,0,0.0,-0.0,2
713c8e98,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,34,1.6293841830563605,0,0.0,-0.0,2
74248150,Ben Godfrey,6a9323ee,2024-2025,34,1.4562495928963242,0,-1.0,-0.0,0
76c44c5f,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
871e27c5,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
886d3ff0,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
918d896b,Jacob Greaves,6a9323ee,2024-2025,34,1.8778359502746613,0,-1.0,-1.0,0
997b2795,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,34,1.000008529844394,0,0.0,,0
9ec80fee,Massimo Luongo,6a9323ee,2024-2025,34,1.608804829170183,0,0.0,-0.0,2
a37c1271,George Hirst,6a9323ee,2024-2025,34,1.6293841830563605,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,34,1.9046982174345164,0,-1.0,-0.0,1
b95bc7ee,Luke Woolfenden,6a9323ee,2024-2025,34,1.484729305729695,0,-1.0,-0.0,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,34,1.9799166396936858,0,-1.0,-0.0,1
cc7d5791,Sam Morsy,6a9323ee,2024-2025,34,1.9012941884716317,0,0.0,-0.0,2
d952c211,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,34,1.84402452899262,0,-1.0,-0.0,1
ecf6b0bd,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,34,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,35,1.7401704517233267,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
18d35e5e,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,35,1.632741781121318,0,0.0,-0.0,2
2c5b7748,Kalvin Phillips,6a9323ee,2024-2025,35,1.3983139967495832,0,0.0,-0.0,1
357235b8,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
4738f6d8,Omari Hutchinson,6a9323ee,2024-2025,35,1.3430048800731165,0,0.0,-0.0,1
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,35,1.935681779019216,0,0.0,-1.0,1
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,35,1.757785672362358,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,35,1.7839878049971627,0,0.0,-0.0,2
713c8e98,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,35,1.682436656404016,0,0.0,-1.0,1
74248150,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,35,1.8194403530532606,0,-1.0,-0.0,1
886d3ff0,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
918d896b,Jacob Greaves,6a9323ee,2024-2025,35,1.8613087127551895,0,-1.0,-0.0,1
997b2795,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,35,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,35,1.682436656404016,0,0.0,-1.0,1
b1126dee,Dara O'Shea,6a9323ee,2024-2025,35,1.9137337556515774,0,-1.0,-0.0,1
b95bc7ee,Luke Woolfenden,6a9323ee,2024-2025,35,1.774407032858356,0,-1.0,-0.0,1
cb034cdb,Alex Palmer,6a9323ee,2024-2025,35,1.9919999794737937,0,-1.0,-0.0,1
cc7d5791,Sam Morsy,6a9323ee,2024-2025,35,1.9000876355591902,0,0.0,-1.0,1
d952c211,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,35,1.7950646747402872,0,-1.0,-0.0,1
ecf6b0bd,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,35,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,36,1.7004006838020853,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
18d35e5e,Ben Johnson,6a9323ee,2024-2025,36,1.853605731846938,0,-0.0,-0.0,2
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,36,1.618374935703242,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
4738f6d8,Omari Hutchinson,6a9323ee,2024-2025,36,1.6888402958200177,0,0.0,-0.0,2
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,36,1.902268395543455,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,36,1.58187718696173,0,0.0,-1.0,1
56cf8edf,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,36,1.743101156158811,0,0.0,-0.0,2
713c8e98,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,36,1.6648531500169224,0,0.0,-0.0,2
74248150,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,36,1.8458876734134213,0,-0.0,-0.0,2
886d3ff0,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
918d896b,Jacob Greaves,6a9323ee,2024-2025,36,1.84266019808983,0,-0.0,-0.0,2
997b2795,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
9ec80fee,,6a9323ee,2024-2025,36,1.000008529844394,0,0.0,,0
a37c1271,George Hirst,6a9323ee,2024-2025,36,1.6648531500169224,0,0.0,-1.0,1
b1126dee,Dara O'Shea,6a9323ee,2024-2025,36,1.8423329016209198,0,-0.0,-0.0,2
b95bc7ee,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,36,1.9873656794296333,0,-0.0,-0.0,2
cc7d5791,Sam Morsy,6a9323ee,2024-2025,36,1.916329728807209,0,0.0,-0.0,2
d952c211,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
e9ccaee2,Cameron Burgess,6a9323ee,2024-2025,36,1.8217733267360123,0,-0.0,-0.0,2
ecf6b0bd,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,36,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,37,1.7161971556436033,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
18d35e5e,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,37,1.6922701870610606,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
4738f6d8,Omari Hutchinson,6a9323ee,2024-2025,37,1.808576701115372,0,0.0,-0.0,2
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,37,1.9075287767676228,0,0.0,-0.0,2
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,37,1.7739756614558737,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
6654eea6,Julio Enciso,6a9323ee,2024-2025,37,1.7852143284899693,0,0.0,-0.0,2
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,37,1.165454800500757,0,0.0,-0.0,1
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,37,1.7179537206488231,0,0.0,-0.0,2
74248150,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
871e27c5,Axel Tuanzebe,6a9323ee,2024-2025,37,1.8331544524357288,0,-1.0,-0.0,1
886d3ff0,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
918d896b,Jacob Greaves,6a9323ee,2024-2025,37,1.8388317266661056,0,-1.0,-0.0,1
997b2795,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
9e0c77ef,,6a9323ee,2024-2025,37,1.000008529844394,0,0.0,,0
9ec80fee,Massimo Luongo,6a9323ee,2024-2025,37,1.3096275461163254,0,0.0,-0.0,1
a37c1271,George Hirst,6a9323ee,2024-2025,37,1.7519205498439288,0,0.0,-0.0,2
b1126dee,Dara O'Shea,6a9323ee,2024-2025,37,1.8781068579186926,0,-1.0,-0.0,1
b95bc7ee,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
cb034cdb,Alex Palmer,6a9323ee,2024-2025,37,1.9916675663159438,0,-1.0,-0.0,1
cc7d5791,Sam Morsy,6a9323ee,2024-2025,37,1.8464135369047316,0,0.0,-0.0,2
d952c211,Leif Davis,6a9323ee,2024-2025,37,1.7287731413570389,0,-1.0,-0.0,1
e9ccaee2,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
ecf6b0bd,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
edd94352,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
fc32a283,,6a9323ee,2024-2025,37,1.000008529844394,0,,,0
041c9c99,Jack Clarke,6a9323ee,2024-2025,38,1.7015705640476546,0,0.0,-0.0,2
1473e59d,,6a9323ee,2024-2025,38,1.000008529844394,0,,,0
18d35e5e,,6a9323ee,2024-2025,38,1.000008529844394,0,,,0
1ae48bb6,Jens Cajuste,6a9323ee,2024-2025,38,1.641173180996177,0,0.0,-0.0,2
2c5b7748,,6a9323ee,2024-2025,38,1.000008529844394,0,0.0,,0
357235b8,,6a9323ee,2024-2025,38,1.000008529844394,0,0.0,,0
4738f6d8,Omari Hutchinson,6a9323ee,2024-2025,38,1.715044627587859,0,0.0,-0.0,2
4ac0e7cc,Liam Delap,6a9323ee,2024-2025,38,1.884207788171218,0,0.0,-1.0,1
4d45ecf4,Jack Taylor,6a9323ee,2024-2025,38,1.7609965838257868,0,0.0,-0.0,2
56cf8edf,,6a9323ee,2024-2025,38,1.000008529844394,0,0.0,,0
61a2fe1d,,6a9323ee,2024-2025,38,1.000008529844394,0,0.0,,0
6654eea6,,6a9323ee,2024-2025,38,1.000008529844394,0,0.0,,0
713c8e98,Nathan Broadhead,6a9323ee,2024-2025,38,1.6629106206838822,0,0.0,-0.0,2
731a3c5d,Conor Chaplin,6a9323ee,2024-2025,38,1.7118211036401818,0,0.0,-0.0,2
74248150,,6a9323ee,2024-2025,38,1.000008529844394,0,,,0
76c44c5f,,6a9323ee,2024-2025,38,1.000008529844394,0,,,0
